ID,magnitude,Cadence,duration,latitude,longitude,Teff,Teff_error,logg,logg_error,Type,var_lc,num_peaks,median_peaks,mad_peaks
2000,11.9,1800,27.38,17.38,167.65,6276,200,3.82,0.1, Solar-like,NA,NA,NA,NA
2001,10,1800,27.37,34.26,259.82,5512,200,3.76,0.1, Solar-like,0.704583404876755,5,146.670077600505,64.477359939396
2002,11.3,1800,27.37,36.91,257.12,4748,200,3.53,0.1, Solar-like,0.164376240320385,8,95.9324635468418,89.1304681515168
2003,7.6,1800,27.38,40.96,108.1,5854,200,4.27,0.1, Solar-like;Flare,65097.7148648801,10,83.8453661034306,67.0573476702505
2004,8.2,1800,27.38,49.19,83.79,5429,200,4.55,0.1, Solar-like;Flare,NA,NA,NA,NA
2005,7.7,1800,27.38,34.77,191.36,6867,200,3.66,0.1, Solar-like,59.2350730757459,3,42.1179302051811,33.452166065465
2006,8.9,1800,356.19,81.1,279.76,4637,200,3.07,0.1, Solar-like,48.9912214140838,41,35.9660761205729,34.8578201825943
2007,15,120,27.4,6.39,341.02,5678,200,4.44,0.1, Solar-like;Trans/Eclipse;Flare,0.000846981494707709,92,1030.65359145405,1410.35931357904
2008,11.6,120,27.4,19.5,350.36,6310,200,4.35,0.1, Solar-like,0.044121513801037,85,1213.88562573565,1353.56632103616
2009,8.7,120,27.4,24.4,324.29,5061,200,3.27,0.1, Solar-like,42.2666384638931,111,821.759259259258,689.566615226337
2010,9.3,120,82.2,71.49,135.12,6800,200,3.68,0.1, Solar-like,4.37279411373433,394,857.027896992034,752.081902714946
2011,13.9,120,27.4,41.73,135.12,6426,200,4.01,0.1, Solar-like,0.00166877955070233,128,920.307443346687,838.065095004382
2012,2.6,120,54.8,52.8,260.68,5923,200,4.01,0.1, Solar-like;Flare,50328975.0196865,113,690.612972339133,600.497554179171
2013,2.6,120,54.8,39.8,117.39,5824,200,4.41,0.1, Solar-like;Flare,127737582.887105,148,722.758778856439,550.972172669893
2014,1.8,120,27.4,42.41,39.62,8129,200,4.19,0.1, Solar-like;Trans/Eclipse,783750139.684387,71,781.749115082448,859.506086506086
2015,3,120,27.4,33.19,324.29,6495,200,4.45,0.1, Solar-like;Trans/Eclipse,166429493.976361,87,1049.38271604938,1400.10622427983
2016,3.9,120,27.4,21.56,324.29,5322,200,3.76,0.1, Solar-like,74833.1386048724,122,963.648834019202,953.000128600818
2017,2,120,27.4,39.6,275.76,9028,200,4.4,0.1, Solar-like,1784909.89055332,125,972.307587231098,1171.96578568524
2018,3.4,120,27.4,20.55,99.49,5685,200,3.51,0.1, Solar-like,332917.300011634,85,586.78805335045,541.428865338616
2019,3.2,120,82.2,69.48,58.82,5029,200,3.55,0.1, Solar-like,481729.813214942,311,668.181664011581,584.581792899182
2020,4.9,120,27.4,10.96,177.93,6463,200,4.36,0.1, Solar-like,73225.1917528384,97,1174.83946292569,1405.16328422209
2021,1.2,120,27.4,20.39,135.12,6133,200,3.87,0.1, Solar-like,7295564.20215273,124,850.160090872752,809.353310249756
2022,2.3,120,27.4,27.69,233.56,8297,200,4.36,0.1, Solar-like,777152.340233884,95,1036.62341573607,1087.87166740855
2023,1.6,120,27.4,40.35,243.22,4891,200,3.26,0.1, Solar-like,20764286.1733847,138,946.291560094558,788.697698203266
2024,3.1,120,27.4,10.8,138.55,5431,200,3.76,0.1, Solar-like,301863.517477672,114,783.885905099832,733.107570734699
2025,3,120,27.4,16.94,346.82,7320,200,4.08,0.1, Solar-like,3648820.49978878,127,1004.47758651337,908.687879856441
2026,1.1,120,54.8,61.58,198.69,7391,200,4.27,0.1, Solar-like;Trans/Eclipse,7071077952.26448,212,801.476258688138,877.930483653513
2027,2,120,27.4,8.1,43.37,5380,200,4.51,0.1, Solar-like;Flare,3183060069.6346,127,760.16576016576,600.950271950279
2028,3.7,120,27.4,44.83,267.7,5686,200,4.44,0.1, Solar-like;Trans/Eclipse;Flare,75137736.7355863,143,872.975277092354,714.75728902303
2029,3,120,27.4,20.61,115.17,6045,200,4.44,0.1, Solar-like;Trans/Eclipse;Flare,24645822.5691065,134,635.430531394193,681.504684154429
2030,2.8,120,27.4,22.87,216.2,6422,200,4.03,0.1, Solar-like,2696304.87161754,89,1078.58326338911,876.518300939888
2031,2.8,120,54.8,34.47,260.49,8748,200,4.35,0.1, Solar-like,5297496.52918072,232,975.539225680374,1047.07931464323
2032,4.9,120,27.4,33.45,157.42,6416,200,4.45,0.1, Solar-like;Trans/Eclipse,733961.006281477,106,1110.95331544906,1068.71643257292
2033,3.3,120,27.4,7.82,159.76,7572,200,4.18,0.1, Solar-like,219781.662210495,121,1087.06878741816,1022.77757692578
2034,1.9,120,27.4,10.48,84.27,7588,200,4.22,0.1, Solar-like;Trans/Eclipse,2007472759.16342,74,592.574495096451,520.458029024353
2035,1.5,120,27.4,20.65,34.93,6422,200,4.03,0.1, Solar-like,157765336.892352,132,1038.59103859104,975.344211344209
2036,2.1,120,27.4,40.36,237.25,6951,200,4.25,0.1, Solar-like,1648430.06125978,94,1146.63352913411,1167.22887481849
2037,2.7,120,54.8,64.98,135.12,5824,200,4.41,0.1, Solar-like;Flare,85206429.0102696,280,674.872160777365,586.234391720764
2038,2.7,120,27.4,57.72,121.82,8148,200,4.17,0.1, Solar-like,597317.447705362,129,915.924371166867,869.037063567218
2039,1.9,120,27.4,25.26,84.57,6662,200,4.32,0.1, Solar-like,102957727.118586,59,574.357919276554,567.483540783314
2040,3.5,120,27.4,21.8,293.4,6569,200,4.19,0.1, Solar-like,247171.899376542,119,1115.29399711802,1121.97372463279
2041,1.3,120,27.4,22.46,270.25,5837,200,4.47,0.1, Solar-like;Flare,4345644371.12558,109,969.735720367171,835.463427103137
2042,4.5,1800,27.38,8.57,324.31,5418,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2043,2.3,120,54.8,51.05,108.1,6206,200,4.44,0.1, Solar-like;Trans/Eclipse;Flare,4887926903.76507,267,779.041049226597,698.55940214757
2044,1.3,120,27.4,28.98,60.51,6596,200,4.45,0.1, Solar-like;Trans/Eclipse,842076885.338072,112,880.029664875652,894.326331024671
2045,3.5,120,27.4,32.39,108.1,8342,200,4.32,0.1, Solar-like,2240150.92217052,44,495.490861704252,521.41124883842
2046,3.4,120,27.4,61.37,107.85,6555,200,4.29,0.1, Solar-like,195509.463287785,53,510.064122342612,559.857782116574
2047,3.7,120,27.4,38.62,189.17,6467,200,4.24,0.1, Solar-like,93086.4835326953,90,1466.82906289235,1339.83309272697
2048,2.5,120,27.4,59.33,20.79,6083,200,4.27,0.1, Solar-like;Flare,5307476.64854301,35,237.198092230478,220.815978409408
2049,1.9,120,82.2,73.24,184.78,6895,200,4.32,0.1, Solar-like,1927919.46228307,245,679.989270383351,656.856491413494
2050,2.5,120,27.4,46.34,297.27,8903,200,4.36,0.1, Solar-like,7155552.30779396,126,851.302670207386,892.89617905069
2051,3,120,27.4,20.25,295.27,6363,200,4.45,0.1, Solar-like;Trans/Eclipse,212392892.064707,101,808.833572345448,977.060028670637
2052,3.9,120,54.8,39.45,224.25,6775,200,4.38,0.1, Solar-like,56089.1825171683,131,823.435155267968,965.347305227101
2053,3.1,120,27.4,53.52,264.79,6419,200,4.45,0.1, Solar-like;Trans/Eclipse,39008951.0451114,110,786.018755350733,889.812787749273
2054,3.5,120,27.4,21.65,179.18,6854,200,4.4,0.1, Solar-like,881715.19851532,95,1332.80107138629,1619.62887606215
2055,3.1,120,27.4,16.86,189.17,6585,200,4.45,0.1, Solar-like;Trans/Eclipse,598054188.788911,73,495.776243945623,484.934068196209
2056,3.9,120,27.4,28.78,297.27,6163,200,4.26,0.1, Solar-like;Flare,46682556.0804335,149,771.604938271604,762.654320987653
2057,1.5,120,27.4,25.61,294.83,6634,200,4.44,0.1, Solar-like;Trans/Eclipse,1251750823.28459,3,268.046165409854,90.4919586172625
2058,3,120,54.8,55.63,178.34,6467,200,4.24,0.1, Solar-like,754685.659217183,205,1124.46403252072,1180.22446573596
2059,2.4,120,27.4,34.06,181.75,6073,200,4.41,0.1, Solar-like;Flare,637517113.572417,176,877.15909480769,744.902003705594
2060,4.5,120,27.4,47.89,74.55,6224,200,4.46,0.1, Solar-like;Flare,5943123.48379702,117,901.588451407907,872.591452390381
2061,4.8,120,54.8,37.88,247.01,8098,200,4.48,0.1, Solar-like,11017.8488286118,202,1186.89188268262,1311.56811337443
2062,2.5,120,27.4,17.11,162.15,7641,200,4.42,0.1, Solar-like,10719658.9421476,107,1463.19630927226,1602.75562896916
2063,3.3,120,54.8,60.8,297.27,7499,200,4.24,0.1, Solar-like;Trans/Eclipse,241160046.204768,239,1003.00200981197,1076.5480703095
2064,4,120,27.4,28.84,30.43,5885,200,4.44,0.1, Solar-like;Trans/Eclipse;Flare,2670233.60516437,117,600.017266683933,673.2691012691
2065,2.6,120,27.4,22.36,253.12,6584,200,4.29,0.1, Solar-like,455066.890024984,109,1143.22250638451,1193.79002556568
2066,4.8,120,27.4,7.8,171.56,6788,200,4.43,0.1, Solar-like;Trans/Eclipse,6441529.25172523,104,812.772569650089,830.17912334044
2067,2.1,120,27.4,49.64,243.22,6519,200,4.21,0.1, Solar-like,129427924.9927,83,1033.39573514737,1087.87166740855
2068,3,120,27.4,19.06,0,6823,200,4.42,0.1, Solar-like,158081.574664355,34,616.545309500689,432.824481896501
2069,1.2,1800,27.37,31.9,243.23,5345,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2070,8,1800,27.38,23.69,35.04,4836,200,-999,-999, Trans/Eclipse,1.83477288846587e-15,2,173.881112836959,51.5592275784154
2071,6.1,1800,27.38,8.73,189.09,5600,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2072,7.1,1800,356.19,78.51,300.67,5563,200,-999,-999, Trans/Eclipse,35582.5316148514,122,53.0060615520198,50.8885604463738
2073,9.3,1800,27.4,31.88,270.87,4800,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2074,7.2,1800,27.38,12.63,135.1,5690,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2075,4.7,1800,54.79,51.64,266.92,5472,200,-999,-999, Trans/Eclipse,1012911.32822763,4,111.876807894499,45.56655181187
2076,3.1,1800,27.4,47.55,0,5345,200,-999,-999, Trans/Eclipse,1.22944506292426e-11,3,34.7493701667962,23.8277299967977
2077,3.7,1800,27.38,20.64,108.1,5509,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2078,2.4,1800,27.38,24.74,309.86,4090,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2079,6.9,1800,27.4,38.44,0,5109,200,-999,-999, Trans/Eclipse,0.386839392129709,1,2.17183563542477,0
2080,9.9,1800,27.4,35.03,12.87,5690,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2081,7.8,1800,27.38,21.88,322.54,5763,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2082,8.6,1800,54.77,54.47,85.88,5654,200,-999,-999, Trans/Eclipse,1848.82773993006,8,111.835378323794,77.0608384462807
2083,5.2,1800,27.38,41.91,83.83,5036,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2084,4.1,1800,27.4,62.53,0,5763,200,-999,-999, Trans/Eclipse,2.24429226649651e-12,3,34.8284063880395,24.5588685015291
2085,1.9,1800,27.4,19.61,143.18,4690,200,-999,-999, Trans/Eclipse,1357919599.75347,1,1.72265288544358,0
2086,7.8,1800,27.38,24,125.94,4545,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2087,2.6,1800,27.38,18.93,121.75,5454,200,-999,-999, Trans/Eclipse,212491977.782138,3,164.277180406213,74.0161290322575
2088,3,1800,27.38,15.69,27.67,5363,200,-999,-999, Trans/Eclipse,141482847.931005,1,129.168826678884,0
2089,9.8,1800,27.38,25.99,177.18,4781,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2090,6.3,1800,54.77,56.83,108.08,5509,200,-999,-999, Trans/Eclipse,111317.539313939,1,0.852079072943196,0
2091,2.6,1800,27.37,28.21,268.1,5654,200,-999,-999, Trans/Eclipse,92312479.0309153,14,111.281657714337,80.5966999242434
2092,1,1800,356.19,79.87,351.31,5200,200,-999,-999, Trans/Eclipse,407087673.209715,78,59.5423918415633,38.3773511277249
2093,6.7,1800,82.19,70.53,130.27,5781,200,-999,-999, Trans/Eclipse,3209.83923181067,17,119.098195826162,103.089557312422
2094,4.9,1800,54.77,60.68,64.77,5254,200,-999,-999, Trans/Eclipse,173207.170822683,13,116.497798299208,89.3705271263674
2095,9.1,1800,54.77,51.43,89.18,5709,200,-999,-999, Trans/Eclipse,189.517331667455,28,98.7346625772927,75.9554575669279
2096,4.1,1800,27.38,26.03,322.57,5127,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2097,1.5,1800,27.4,15.99,270.25,5145,200,4.52,0.1, Trans/Eclipse,NA,NA,NA,NA
2098,5.8,1800,27.38,42.82,48.94,4527,200,-999,-999, Trans/Eclipse,2.42239770925211e-14,2,173.665111454553,51.8794712279705
2099,3.3,1800,27.38,37.73,47.71,5345,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2100,6.3,1800,27.4,31.18,7.92,4854,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2101,5.2,1800,54.77,65.48,108.08,5127,200,-999,-999, Trans/Eclipse,101513.678519067,17,106.509884117899,70.7443762785526
2102,8.5,1800,27.38,33.41,27.04,5672,200,-999,-999, Trans/Eclipse,3515.02889674468,2,68.4724382227526,98.9552877126101
2103,1.1,1800,54.79,51.56,108.1,4145,200,-999,-999, Trans/Eclipse,2882086748.31833,4,21.1630083378465,17.3436702401308
2104,6.6,1800,27.38,37.25,205.51,5381,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2105,4.7,1800,27.38,20.32,216.21,5436,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2106,7.6,1800,27.4,23.83,1.7,5581,200,-999,-999, Trans/Eclipse,5.81776159140611e-16,3,34.8284063880395,25.1885830784914
2107,8.8,1800,27.38,7.8,320.35,5454,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2108,9.2,1800,27.37,44.95,252.53,5181,200,-999,-999, Trans/Eclipse,448.800739108408,3,154.344674684252,68.9022767979813
2109,4,1800,27.38,12.64,27.04,5745,200,-999,-999, Trans/Eclipse,30399846.7665805,4,111.024710556766,54.121176774858
2110,1.3,1800,54.77,36.38,204.25,5109,200,4.53,0.1, Trans/Eclipse,NA,NA,NA,NA
2111,7.5,1800,27.38,30.08,81.06,4836,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2112,8.7,1800,27.38,32.7,241.35,5163,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2113,4.4,1800,54.79,64,284.53,4090,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2114,3.5,1800,54.77,59.63,219.87,5309,200,-999,-999, Trans/Eclipse,11103735.9491085,18,103.901611535834,72.1494274813569
2115,8.5,1800,27.4,45.7,283.39,5363,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2116,6.9,1800,27.38,24.26,108.08,4400,200,-999,-999, Trans/Eclipse,6.12415278061739e-20,1,3.86100386109927,0
2117,3.9,1800,27.38,13.75,216.18,5418,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2118,7.6,1800,27.37,51.53,270.23,5090,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2119,2.6,1800,27.4,18.5,0,4836,200,-999,-999, Trans/Eclipse,1.53288171824249e-11,2,25.9089364593952,12.5942915392457
2120,9.5,1800,27.38,19.28,86.66,5327,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2121,7.4,1800,356.19,84.17,27.51,4236,200,-999,-999, Trans/Eclipse,4123.21221696038,98,89.8013736048482,47.5618805119354
2122,7.5,1800,27.38,19.06,216.21,6141,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2123,8,1800,27.38,24.11,81.08,6787,200,-999,-999, Trans/Eclipse,25246.2789200254,3,40.3260403270368,24.8054054060184
2124,4.8,1800,27.38,51.13,162.16,5345,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2125,4.1,1800,27.38,9.15,162.16,6141,200,-999,-999, Trans/Eclipse,10052380.3876821,7,52.4190083354816,56.6947666924465
2126,2.7,1800,27.37,56.18,248.7,4888,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2127,4.4,1800,27.4,6.89,276.85,5131,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2128,6.7,1800,27.38,17.22,45.65,6020,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2129,7.5,1800,27.4,36.49,279.76,7313,200,-999,-999, Trans/Eclipse,70563.3581197345,6,99.0690921501184,104.778503713803
2130,10,1800,54.79,41.44,134.04,5656,200,-999,-999, Trans/Eclipse,474.701209614479,21,54.4495490903388,38.1560745282879
2131,2.1,1800,27.38,36.43,216.21,6343,200,-999,-999, Trans/Eclipse,2531882278.68635,2,19.937493264051,26.3637245388732
2132,8.3,1800,27.38,19.66,235.53,7797,200,-999,-999, Trans/Eclipse,3442.6371928926,1,123.935768938695,0
2133,9.7,1800,27.38,51.36,115.86,4654,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2134,2.8,1800,27.38,32.1,30.51,4854,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2135,3.1,1800,54.77,68.52,108.08,5545,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2136,4.2,1800,82.19,67.5,21.49,7313,200,-999,-999, Trans/Eclipse,21044688.1046802,9,22.759400621996,23.4734520780322
2137,1.6,1800,27.38,14.08,205.02,4969,200,-999,-999, Trans/Eclipse,64317873.3976172,1,5.01403931014061,0
2138,9.7,1800,27.37,30.93,268.62,7878,200,-999,-999, Trans/Eclipse,568.667704185297,2,144.538245077241,56.2596572020217
2139,9.5,1800,27.38,15.63,324.29,5777,200,-999,-999, Trans/Eclipse,2207.67010632878,5,28.3140283136785,15.2648648646763
2140,8.5,1800,54.77,42.61,90.3,5494,200,-999,-999, Trans/Eclipse,1546.84126484974,1,142.936264486221,0
2141,8.5,1800,27.38,22.96,216.65,7676,200,-999,-999, Trans/Eclipse,6050.90947566935,3,58.1959262842569,62.3142580009735
2142,1.7,1800,27.37,24.84,243.23,5252,200,-999,-999, Trans/Eclipse,1532583904.2439,1,1.70546601861052,0
2143,3,1800,54.77,52.03,212.57,7191,200,-999,-999, Trans/Eclipse,96892174.5747775,4,40.6064461410453,33.4811068704335
2144,1.8,1800,27.4,46.43,5.39,5290,200,-999,-999, Trans/Eclipse,1.02037608645381e-11,2,86.4390582899057,25.11571540203
2145,6.8,1800,54.77,51.72,70.65,5979,200,-999,-999, Trans/Eclipse,140984.78612002,8,64.3409858496545,51.8158907275219
2146,8,1800,356.19,80.84,273.6,4018,200,-999,-999, Trans/Eclipse,3201.28162018608,105,49.3964463174957,31.7239912588479
2147,5,1800,54.77,42.56,195.04,5090,200,-999,-999, Trans/Eclipse,10745322.4896563,14,46.3316369807749,42.9124045804147
2148,7.5,1800,27.38,31.13,107.06,7838,200,4.18,0.1, Trans/Eclipse,90234.1816719146,3,34.3200343208824,48.3387387399332
2149,7.7,1800,54.77,57.89,162.16,5414,200,-999,-999, Trans/Eclipse,27180.0830416716,3,103.764921946054,103.128512396013
2150,2.9,1800,27.4,15.14,275.69,6020,200,-999,-999, Trans/Eclipse,42489818.8559636,1,1.70808779569169,0
2151,7.2,1800,27.38,35.29,81.08,5131,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2152,7.9,1800,27.38,42.25,336.12,5212,200,-999,-999, Trans/Eclipse,870.185825281182,1,2.98227675524629,0
2153,9.5,1800,27.37,22.9,246.14,4400,200,-999,-999, Trans/Eclipse,65.8329006838257,12,121.088087321347,104.301611666669
2154,4.2,1800,27.38,17.58,215.8,4888,200,-999,-999, Trans/Eclipse,5444375.80996257,5,39.6109105501108,17.8411552349146
2155,5.8,1800,27.4,8.54,273.99,7878,200,-999,-999, Trans/Eclipse,354609.43138054,3,116.576992055958,110.792979757796
2156,3.4,1800,27.38,48.39,125,5050,200,-999,-999, Trans/Eclipse,28519928.4917842,3,24.3215565796211,19.6111111111111
2157,6.6,1800,27.38,35.02,196,5616,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2158,4.3,1800,27.4,35.86,0,5373,200,-999,-999, Trans/Eclipse,1066182.74867674,1,2.60620276250972,0
2159,5.8,1800,27.38,12.93,189.16,6222,200,-999,-999, Trans/Eclipse,36482.7169649679,2,18.0458881154936,24.2067543181232
2160,4.9,1800,27.38,53.12,93.79,7272,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2161,6.4,1800,27.37,28.39,267.39,5696,200,-999,-999, Trans/Eclipse,86803.9858978723,1,2.13183252326315,0
2162,6.1,1800,27.38,32.55,336.85,5535,200,-999,-999, Trans/Eclipse,218854.750522045,2,23.8582140419703,32.2139570548194
2163,3.2,1800,27.38,19.06,177.8,5333,200,-999,-999, Trans/Eclipse,32512542.3569822,1,123.743232791957,0
2164,7.9,1800,82.17,72.26,78.19,6868,200,-999,-999, Trans/Eclipse,14807.1895664385,9,35.4398797880725,23.749510929756
2165,1.2,1800,27.38,12.77,237.05,7797,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2166,3.9,1800,27.38,61.07,170.43,6060,200,-999,-999, Trans/Eclipse,20352309.4858212,2,155.538368995445,55.4207269914928
2167,1.4,1800,54.79,39.9,189.16,5333,200,-999,-999, Trans/Eclipse,1972517842.36069,19,63.0099534367124,60.80123029604
2168,6.5,1800,27.37,34.77,262.71,4848,200,-999,-999, Trans/Eclipse,113843.902696503,3,23.023791251242,31.6065489898994
2169,3,1800,109.58,74.48,129.67,5090,200,-999,-999, Trans/Eclipse,47045474.8775439,5,81.1223515940639,72.1631990840154
2170,1.8,1800,27.4,19.32,296.75,5254,200,-999,-999, Trans/Eclipse,137392291.786618,2,159.919719871634,66.1592364839417
2171,5.4,1800,27.38,45.69,124.24,4767,200,-999,-999, Trans/Eclipse,3934642.543868,7,55.8969107356204,58.2007168458781
2172,4.9,1800,27.38,28.92,348.83,5745,200,-999,-999, Trans/Eclipse,5393818.36630718,4,95.8588957043453,71.0601993856313
2173,7.7,1800,54.77,40,216.21,7272,200,-999,-999, Trans/Eclipse,22056.9785255786,9,88.6802295253002,97.377578602931
2174,5.8,1800,54.77,48.59,81.32,7515,200,-999,-999, Trans/Eclipse,147595.364951251,2,133.030845263257,54.4794861966534
2175,7.9,1800,27.38,17.82,107.88,6909,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2176,9.3,1800,27.4,11.4,157.7,5656,200,-999,-999, Trans/Eclipse,1248.86135992796,1,105.94315245478,0
2177,9.8,1800,54.77,55.52,298.93,5036,200,-999,-999, Trans/Eclipse,78.4277663191908,4,127.805354036741,41.1990581646941
2178,9.1,1800,27.4,26.54,144.89,7272,200,-999,-999, Trans/Eclipse,2699.68613390667,3,129.62962962963,72.1506459948324
2179,9.1,1800,82.17,69.06,189.18,5494,200,-999,-999, Trans/Eclipse,45.9826435234603,5,118.543008930545,72.8982706007965
2180,1.8,1800,27.38,8.03,201.62,7070,200,-999,-999, Trans/Eclipse,166253168.646299,1,135.379061373796,0
2181,6.9,1800,27.4,49.75,6.24,5509,200,-999,-999, Trans/Eclipse,4879.80484021781,1,2.17183563542477,0
2182,4.1,1800,54.77,56.67,49.96,7797,200,-999,-999, Trans/Eclipse,1830102.72902226,2,155.401650208302,25.3533410287571
2183,3.4,1800,54.79,60.53,294.19,5252,200,-999,-999, Trans/Eclipse,43179240.9243312,14,42.2196698993501,42.0978177639075
2184,8.6,1800,27.37,12.55,270.23,6949,200,-999,-999, Trans/Eclipse,5518.52148674934,3,103.180694125936,98.6124328484874
2185,1.2,1800,27.38,10.61,81.08,5127,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2186,1.7,1800,54.77,65.98,54.06,6666,200,-999,-999, Trans/Eclipse,2570504902.2148,18,45.9057600548147,41.0570040902315
2187,4.4,1800,27.38,25.26,71.5,5858,200,-999,-999, Trans/Eclipse,146160.088855537,1,1.72532781230576,0
2188,7.8,1800,27.38,14.17,321.63,4018,200,-999,-999, Trans/Eclipse,11835.9693337351,3,158.301158299203,94.7693693681991
2189,4.3,1800,27.38,26.66,73.56,5690,200,-999,-999, Trans/Eclipse,4251403.00819903,9,99.6376811606579,88.8894927547273
2190,8.3,1800,54.77,54.87,163.63,5171,200,-999,-999, Trans/Eclipse,3040.36234365449,3,100.321395775278,89.1738292005123
2191,8.1,1800,54.79,41.04,281.55,7191,200,-999,-999, Trans/Eclipse,37315.8933414192,19,65.0095602290477,62.0506054808186
2192,9,1800,27.38,22.68,114.81,4888,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2193,1.8,1800,27.38,26.43,38.7,7919,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2194,5.8,1800,27.38,38.18,162.16,7030,200,-999,-999, Trans/Eclipse,1244291.8212242,6,35.2324482254876,35.3546017014694
2195,7.3,1800,27.4,46.77,270.25,7919,200,-999,-999, Trans/Eclipse,52399.4621146058,5,100.350157996887,66.4757878546783
2196,6.3,1800,54.77,65.31,216.18,6868,200,-999,-999, Trans/Eclipse,90290.5339576144,3,115.702479338078,114.360330577757
2197,6.3,1800,27.38,6.12,98.96,7959,200,-999,-999, Trans/Eclipse,341872.421427687,1,3.86100386109927,0
2198,4.3,1800,27.38,42.45,317.47,7757,200,-999,-999, Trans/Eclipse,34274871.575321,3,123.552123550597,17.1729729727616
2199,6.3,1800,27.4,16.51,142.28,6141,200,-999,-999, Trans/Eclipse,322146.31704177,1,191.214470284238,0
2200,3.9,1800,27.4,28.47,135.12,5781,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
2201,2.7,1800,356.19,81.5,0,4888,200,4.58,0.1, Trans/Eclipse,32317224.0051736,138,40.4049272873525,24.5161847342313
2202,9.3,1800,27.37,8.98,243.23,5696,200,-999,-999, Trans/Eclipse,2711.02199368711,1,3.83729854187367,0
2203,9,1800,27.37,17.12,267.65,7838,200,-999,-999, Trans/Eclipse,9528.89406803097,4,27.7138228024209,23.7049117424246
2204,5.8,1800,27.38,7.21,135.1,5345,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
